user_id,business_id,predicted_rating,name,city,state,stars,categories,hidden_gem_score
wv2_0Jbh5DDs3-dTRljLgg,nsH0hQ7xB5LS2_Ba3mqHTQ,4.655060178,Paesano's Philly Style,Philadelphia,PA,4.5,"Restaurants, Sandwiches, Italian",0.886344183
wv2_0Jbh5DDs3-dTRljLgg,_aKr7POnacW_VizRKBpCiA,4.649860407,Blues City Deli,Saint Louis,MO,5,"Delis, Bars, Restaurants, Nightlife, Pubs, American (Traditional), Sandwiches",0.859286189
wv2_0Jbh5DDs3-dTRljLgg,1FYdMkv1bc-sKUrjalyKxQ,4.645933633,Hole In One Donut,Tampa,FL,5,"Restaurants, Donuts, Breakfast & Brunch, Food",0.949131797
wv2_0Jbh5DDs3-dTRljLgg,ctHjyadbDQAtUFfkcAFEHw,4.640613748,Zahav,Philadelphia,PA,4.5,"Nightlife, Bars, Food, Ethnic Food, Middle Eastern, Vegetarian, Specialty Food, Israeli, Restaurants",0.776547684
GfI-d9mQePFA2PvhAd4WGQ,2KIDQyTh-HzLxOUEDqtDBg,4.419098725,Mazzaro's Italian Market,Saint Petersburg,FL,4.5,"Specialty Food, Delis, Coffee Roasteries, Butcher, Meat Shops, Food, Restaurants, Grocery, Italian",0.717239586
GfI-d9mQePFA2PvhAd4WGQ,IO3apWfFnKPO2XRFmGfTEw,4.370824308,Nathaniel Reid Bakery,Saint Louis,MO,4.5,"Sandwiches, Food, Desserts, Restaurants, Bakeries",0.878286798
GfI-d9mQePFA2PvhAd4WGQ,tARR9jhv5gi9TjsfSVmjmw,4.336239443,Kaffe Crepe,Reno,NV,5,"Food, Restaurants, Cafes, Creperies, Coffee & Tea",0.920533807
GfI-d9mQePFA2PvhAd4WGQ,9v19T4fTmMl5MPXmdUqWAA,4.334927073,Coat Check Coffee,Indianapolis,IN,4.5,"Food, Bakeries, Coffee & Tea",0.944748956
GfI-d9mQePFA2PvhAd4WGQ,LRr-aw58xVMkUu0OSL_BpQ,4.316769832,The Little One,Tucson,AZ,4.5,"Restaurants, Mexican, Breakfast & Brunch, Latin American",0.931730109
GfI-d9mQePFA2PvhAd4WGQ,wUnLSg_GKfEIQ5CQQ770_g,4.296220824,Vetri Cucina,Philadelphia,PA,4.5,"Italian, Cuban, Restaurants",0.870653778
GfI-d9mQePFA2PvhAd4WGQ,OwWt11-2Xps3haab2ZpvLQ,4.292085575,TeeJay's Sweet Tooth,Indianapolis,IN,5,"Food, Ice Cream & Frozen Yogurt, Desserts, Donuts",0.933205596
GfI-d9mQePFA2PvhAd4WGQ,6OwxdpajDSJi3DkMqkr2sw,4.290544088,Barista Del Barrio,Tucson,AZ,5,"Restaurants, Food, Breakfast & Brunch, Coffee & Tea, Cafes",0.975712196
GfI-d9mQePFA2PvhAd4WGQ,4_-IcMpkF_sBRHomWZHNzA,4.290362317,Bistrot La Minette,Philadelphia,PA,4.5,"Restaurants, French, Breakfast & Brunch",0.849582511
GfI-d9mQePFA2PvhAd4WGQ,NDzQFHW671hbB-aArOy12A,4.28550454,Chapati,Indianapolis,IN,4.5,"Middle Eastern, Halal, Pakistani, Restaurants, Indian",0.915095645
GfI-d9mQePFA2PvhAd4WGQ,vV57YWbrHqm1iylWmIdwVA,4.282742092,Grounds For Sculpture,Hamilton,NJ,4.5,"Active Life, Restaurants, Venues & Event Spaces, Music Venues, Botanical Gardens, Museums, Event Planning & Services, Religious Organizations, Parks, Arts & Entertainment, French, Nightlife",0.765955598
GfI-d9mQePFA2PvhAd4WGQ,2Sgt5ekJ7F785czScIZEYg,4.278297958,Piccola Gelateria,New Orleans,LA,4.5,"Restaurants, Gelato, Food, Desserts, Italian, Creperies, Internet Cafes, Cafes, Coffee & Tea",0.913279087
GfI-d9mQePFA2PvhAd4WGQ,fEqiXG_B-fn__w0aeF3nBQ,4.277004783,Laurel,Philadelphia,PA,4.5,"French, American (New), Restaurants",0.915292827
GfI-d9mQePFA2PvhAd4WGQ,ZbvSN-_WutRkxhO_abGR2g,4.276021906,The Black Pearl,Dunedin,FL,4.5,"American (New), Restaurants, French",0.727807356
GfI-d9mQePFA2PvhAd4WGQ,#NAME?,4.272190521,ICI Macarons & Cafe,Philadelphia,PA,5,"Desserts, Bakeries, Food, Coffee & Tea, Specialty Food, Macarons",0.927985396
GfI-d9mQePFA2PvhAd4WGQ,42dVj5q-LMx_iJxcq5Fzng,4.271738775,Vida,Indianapolis,IN,4.5,"Restaurants, Local Flavor, American (New), Salad, Seafood, Steakhouses",0.944748956
GfI-d9mQePFA2PvhAd4WGQ,Qw7tz-UkPrpXaVidWuab4Q,4.266778333,Philadelphia Museum of Art,Philadelphia,PA,4.5,"Art Museums, Jazz & Blues, Arts & Crafts, American (New), Shopping, Museums, Nightlife, Art Galleries, Restaurants, Arts & Entertainment",0.850725715
GfI-d9mQePFA2PvhAd4WGQ,zp9OcdUq2CWtQuI9FFBOQQ,4.262372344,Iovine Brothers Produce,Philadelphia,PA,4.5,"Fruits & Veggies, Food, Specialty Food",0.915292827
GfI-d9mQePFA2PvhAd4WGQ,Z3KyNcSMuOj_WxMwSC0Njw,4.260035197,Desserts by Toffee to Go,Tampa,FL,5,"Specialty Food, Ice Cream & Frozen Yogurt, Food, Caterers, Event Planning & Services, Candy Stores, Chocolatiers & Shops, Desserts, Coffee & Tea, Shopping",0.910808447
GfI-d9mQePFA2PvhAd4WGQ,q_PFmdGcKx2H7z2ze8H26w,4.258708471,Wright's Gourmet House,Tampa,FL,4.5,"Sandwiches, American (Traditional), Restaurants, Patisserie/Cake Shop, Caterers, Food, Event Planning & Services",0.823692283
GfI-d9mQePFA2PvhAd4WGQ,#NAME?,4.257003761,Perenn - Midtown,Reno,NV,4.5,"Bakeries, Food",0.925149463
GfI-d9mQePFA2PvhAd4WGQ,OR7VJQ3Nk1wCcIbPN4TCQQ,4.256236395,Smiling With Hope Pizza,Reno,NV,5,"Italian, Restaurants, Salad, Pizza",0.908420267
GfI-d9mQePFA2PvhAd4WGQ,8B1_LXe0JmSgC1s4kttXJQ,4.248383185,The Civil Life Brewing Company,Saint Louis,MO,4.5,"Breweries, Food, Brewpubs",0.905772542
GfI-d9mQePFA2PvhAd4WGQ,tc6jKQiRjFO2M7BylwHVrg,4.228934905,Kwok's Bistro,Reno,NV,4.5,"Noodles, Restaurants, Chinese, Asian Fusion",0.934984575
GfI-d9mQePFA2PvhAd4WGQ,_aKr7POnacW_VizRKBpCiA,4.228468317,Blues City Deli,Saint Louis,MO,5,"Delis, Bars, Restaurants, Nightlife, Pubs, American (Traditional), Sandwiches",0.859286189
aaI0Gwmi_vsdM53cxCp7IQ,KTGEa8V9ec0QBYM_uk1YLQ,4.823460804,Czerw's Kielbasy,Philadelphia,PA,5,"Food, Specialty Food, Meat Shops",0.955383134
aaI0Gwmi_vsdM53cxCp7IQ,fEqiXG_B-fn__w0aeF3nBQ,4.786815231,Laurel,Philadelphia,PA,4.5,"French, American (New), Restaurants",0.915292827
aaI0Gwmi_vsdM53cxCp7IQ,IO3apWfFnKPO2XRFmGfTEw,4.743369873,Nathaniel Reid Bakery,Saint Louis,MO,4.5,"Sandwiches, Food, Desserts, Restaurants, Bakeries",0.878286798
aaI0Gwmi_vsdM53cxCp7IQ,JeSIzQ1MbaYGMrGDtEAutQ,4.73083695,Nicey Treat,Indianapolis,IN,5,"Food, Ice Cream & Frozen Yogurt",0.94183155
aaI0Gwmi_vsdM53cxCp7IQ,OwWt11-2Xps3haab2ZpvLQ,4.715399917,TeeJay's Sweet Tooth,Indianapolis,IN,5,"Food, Ice Cream & Frozen Yogurt, Desserts, Donuts",0.933205596
aaI0Gwmi_vsdM53cxCp7IQ,tARR9jhv5gi9TjsfSVmjmw,4.711723212,Kaffe Crepe,Reno,NV,5,"Food, Restaurants, Cafes, Creperies, Coffee & Tea",0.920533807
aaI0Gwmi_vsdM53cxCp7IQ,qjGS_7iaQDpbVhS6W8qkHQ,4.692039482,The Sweet Life Bakeshop,Philadelphia,PA,5,"Food, Cupcakes, Desserts, Bakeries",0.962273004
aaI0Gwmi_vsdM53cxCp7IQ,VeJqScDLsoA5WasQSv_Jfw,4.691037071,Calvin Fletcher's Coffee Company,Indianapolis,IN,4.5,"Restaurants, Food, Sandwiches, Breakfast & Brunch, Coffee & Tea, Desserts",0.913334346
aaI0Gwmi_vsdM53cxCp7IQ,tc6jKQiRjFO2M7BylwHVrg,4.687593616,Kwok's Bistro,Reno,NV,4.5,"Noodles, Restaurants, Chinese, Asian Fusion",0.934984575
aaI0Gwmi_vsdM53cxCp7IQ,cFSyJluKa2SHtgMMvlx6SQ,4.685999324,Angelo's Pizzeria,Philadelphia,PA,4.5,"Restaurants, Pizza, Sandwiches",0.88386083
aaI0Gwmi_vsdM53cxCp7IQ,B5eJm8A4eiuPLW5C6l75dQ,4.685083065,Di Bruno Bros.,Philadelphia,PA,4.5,"Sandwiches, Cheese Shops, Meat Shops, Italian, Specialty Food, Restaurants, Food",0.876348479
aaI0Gwmi_vsdM53cxCp7IQ,SFN5g5eexukcaZkzoiYQYg,4.681938555,Kounter Kulture,St. Louis,MO,5,"Korean, Asian Fusion, Salad, Japanese, Soup, Restaurants",0.758209355
aaI0Gwmi_vsdM53cxCp7IQ,zp9OcdUq2CWtQuI9FFBOQQ,4.681818632,Iovine Brothers Produce,Philadelphia,PA,4.5,"Fruits & Veggies, Food, Specialty Food",0.915292827
aaI0Gwmi_vsdM53cxCp7IQ,NDzQFHW671hbB-aArOy12A,4.675999698,Chapati,Indianapolis,IN,4.5,"Middle Eastern, Halal, Pakistani, Restaurants, Indian",0.915095645
aaI0Gwmi_vsdM53cxCp7IQ,vV57YWbrHqm1iylWmIdwVA,4.663142878,Grounds For Sculpture,Hamilton,NJ,4.5,"Active Life, Restaurants, Venues & Event Spaces, Music Venues, Botanical Gardens, Museums, Event Planning & Services, Religious Organizations, Parks, Arts & Entertainment, French, Nightlife",0.765955598
aaI0Gwmi_vsdM53cxCp7IQ,dclL14pr7OojCOKJ_ZbMbQ,4.662984991,Angelo Brocato,New Orleans,LA,4.5,"Bakeries, Ice Cream & Frozen Yogurt, Food, Desserts, Gelato, Restaurants, Coffee & Tea, Patisserie/Cake Shop",0.905609991
aaI0Gwmi_vsdM53cxCp7IQ,42dVj5q-LMx_iJxcq5Fzng,4.659125295,Vida,Indianapolis,IN,4.5,"Restaurants, Local Flavor, American (New), Salad, Seafood, Steakhouses",0.944748956
aaI0Gwmi_vsdM53cxCp7IQ,ctHjyadbDQAtUFfkcAFEHw,4.651157105,Zahav,Philadelphia,PA,4.5,"Nightlife, Bars, Food, Ethnic Food, Middle Eastern, Vegetarian, Specialty Food, Israeli, Restaurants",0.776547684
aaI0Gwmi_vsdM53cxCp7IQ,2KIDQyTh-HzLxOUEDqtDBg,4.651018491,Mazzaro's Italian Market,Saint Petersburg,FL,4.5,"Specialty Food, Delis, Coffee Roasteries, Butcher, Meat Shops, Food, Restaurants, Grocery, Italian",0.717239586
aaI0Gwmi_vsdM53cxCp7IQ,DVBJRvnCpkqaYl6nHroaMg,4.648723591,Tumerico,Tucson,AZ,5,"Mexican, Gluten-Free, Vegetarian, Restaurants, Vegan",0.964209355
aaI0Gwmi_vsdM53cxCp7IQ,DbARcEuX6NvWN_hSQKHMJg,4.646730184,Wat Mongkolratanaram of Florida,Tampa,FL,4.5,"Religious Organizations, Restaurants, Local Flavor, Thai, Buddhist Temples, Churches",0.847970194
aaI0Gwmi_vsdM53cxCp7IQ,pvRqGsEqQ0Olc_f1tLbmrQ,4.637880309,Plaza Liquors & Fine Wines,Tucson,AZ,5,"Beer, Wine & Spirits, Food",0.985441133
aaI0Gwmi_vsdM53cxCp7IQ,atZ_olNKXOG4rEr6mccN8g,4.632724546,Beiler's Bakery,Philadelphia,PA,4.5,"Food, Donuts, Food Stands, Restaurants, Specialty Food, Bakeries, Breakfast & Brunch",0.844006275
aaI0Gwmi_vsdM53cxCp7IQ,rQW9iupvhk6ScPn2VPNLVQ,4.632090815,Octopus Falafel Truck,Philadelphia,PA,4.5,"Food Trucks, Falafel, Food Stands, Food, Mediterranean, Restaurants, Middle Eastern",0.898624226
aaI0Gwmi_vsdM53cxCp7IQ,sWwVGF9k30IDE4Lpa-XM8g,4.629542591,Balkan Treat Box,Webster Groves,MO,5,"Food Trucks, Greek, Turkish, Middle Eastern, Restaurants, Mediterranean, Food",0.764219922
LkDEhlOW-rUA7Oddb0ddbQ,OwWt11-2Xps3haab2ZpvLQ,4.817111046,TeeJay's Sweet Tooth,Indianapolis,IN,5,"Food, Ice Cream & Frozen Yogurt, Desserts, Donuts",0.933205596
LkDEhlOW-rUA7Oddb0ddbQ,dclL14pr7OojCOKJ_ZbMbQ,4.792046448,Angelo Brocato,New Orleans,LA,4.5,"Bakeries, Ice Cream & Frozen Yogurt, Food, Desserts, Gelato, Restaurants, Coffee & Tea, Patisserie/Cake Shop",0.905609991
LkDEhlOW-rUA7Oddb0ddbQ,tARR9jhv5gi9TjsfSVmjmw,4.790760288,Kaffe Crepe,Reno,NV,5,"Food, Restaurants, Cafes, Creperies, Coffee & Tea",0.920533807
LkDEhlOW-rUA7Oddb0ddbQ,42dVj5q-LMx_iJxcq5Fzng,4.740449243,Vida,Indianapolis,IN,4.5,"Restaurants, Local Flavor, American (New), Salad, Seafood, Steakhouses",0.944748956
LkDEhlOW-rUA7Oddb0ddbQ,zp9OcdUq2CWtQuI9FFBOQQ,4.735388692,Iovine Brothers Produce,Philadelphia,PA,4.5,"Fruits & Veggies, Food, Specialty Food",0.915292827
LkDEhlOW-rUA7Oddb0ddbQ,xoVTtQd6xRrFbQcdfH0dLA,4.730127404,Jeremiah's Italian Ice,Tampa,FL,4.5,"Shaved Ice, Ice Cream & Frozen Yogurt, Desserts, Gelato, Food",0.889768393
LkDEhlOW-rUA7Oddb0ddbQ,Qw7tz-UkPrpXaVidWuab4Q,4.717923573,Philadelphia Museum of Art,Philadelphia,PA,4.5,"Art Museums, Jazz & Blues, Arts & Crafts, American (New), Shopping, Museums, Nightlife, Art Galleries, Restaurants, Arts & Entertainment",0.850725715
LkDEhlOW-rUA7Oddb0ddbQ,IO3apWfFnKPO2XRFmGfTEw,4.705337595,Nathaniel Reid Bakery,Saint Louis,MO,4.5,"Sandwiches, Food, Desserts, Restaurants, Bakeries",0.878286798
LkDEhlOW-rUA7Oddb0ddbQ,2KIDQyTh-HzLxOUEDqtDBg,4.685551678,Mazzaro's Italian Market,Saint Petersburg,FL,4.5,"Specialty Food, Delis, Coffee Roasteries, Butcher, Meat Shops, Food, Restaurants, Grocery, Italian",0.717239586
LkDEhlOW-rUA7Oddb0ddbQ,Z3KyNcSMuOj_WxMwSC0Njw,4.682083996,Desserts by Toffee to Go,Tampa,FL,5,"Specialty Food, Ice Cream & Frozen Yogurt, Food, Caterers, Event Planning & Services, Candy Stores, Chocolatiers & Shops, Desserts, Coffee & Tea, Shopping",0.910808447
LkDEhlOW-rUA7Oddb0ddbQ,lLOuLDox8qPV0Q5jCX9qtw,4.680903165,The Cupcake Collection,Nashville,TN,4.5,"Food Delivery Services, Food Trucks, Bakeries, Patisserie/Cake Shop, Custom Cakes, Desserts, Cupcakes, Food, Local Flavor, Coffee & Tea",0.817137569
LkDEhlOW-rUA7Oddb0ddbQ,lqF0Q5vVLxY-_Cth6LtEdg,4.680072737,The Gallery Pastry Shop,Indianapolis,IN,4.5,"Restaurants, Bakeries, Breakfast & Brunch, Food, Desserts, Specialty Food, French, Diners, Macarons, Pasta Shops",0.888637695
LkDEhlOW-rUA7Oddb0ddbQ,qjGS_7iaQDpbVhS6W8qkHQ,4.677349795,The Sweet Life Bakeshop,Philadelphia,PA,5,"Food, Cupcakes, Desserts, Bakeries",0.962273004
LkDEhlOW-rUA7Oddb0ddbQ,fEqiXG_B-fn__w0aeF3nBQ,4.677285328,Laurel,Philadelphia,PA,4.5,"French, American (New), Restaurants",0.915292827
LkDEhlOW-rUA7Oddb0ddbQ,S2n_06z4lGLZfdJ53XAXQQ,4.67622131,Etch,Nashville,TN,4.5,"Desserts, Wine Bars, Restaurants, Event Planning & Services, Seafood, Food, Nightlife, Bars, Middle Eastern, Venues & Event Spaces, Asian Fusion, Mediterranean, American (New), Salad",0.824810955
LkDEhlOW-rUA7Oddb0ddbQ,_aKr7POnacW_VizRKBpCiA,4.66770236,Blues City Deli,Saint Louis,MO,5,"Delis, Bars, Restaurants, Nightlife, Pubs, American (Traditional), Sandwiches",0.859286189
LkDEhlOW-rUA7Oddb0ddbQ,hHatETvvcESC8YDXJLn66g,4.665956411,Wildwood Market,Indianapolis,IN,4.5,"Specialty Food, Food, Restaurants, Sandwiches, Grocery, Cheese Shops, Food Delivery Services",0.941730109
LkDEhlOW-rUA7Oddb0ddbQ,wUnLSg_GKfEIQ5CQQ770_g,4.662749822,Vetri Cucina,Philadelphia,PA,4.5,"Italian, Cuban, Restaurants",0.870653778
LkDEhlOW-rUA7Oddb0ddbQ,jXtaxB2b64nA4uy13i024A,4.658083812,Little Fish,Philadelphia,PA,4.5,"Seafood, Restaurants",0.851100196
LkDEhlOW-rUA7Oddb0ddbQ,vV57YWbrHqm1iylWmIdwVA,4.656063733,Grounds For Sculpture,Hamilton,NJ,4.5,"Active Life, Restaurants, Venues & Event Spaces, Music Venues, Botanical Gardens, Museums, Event Planning & Services, Religious Organizations, Parks, Arts & Entertainment, French, Nightlife",0.765955598
LkDEhlOW-rUA7Oddb0ddbQ,VeJqScDLsoA5WasQSv_Jfw,4.654001956,Calvin Fletcher's Coffee Company,Indianapolis,IN,4.5,"Restaurants, Food, Sandwiches, Breakfast & Brunch, Coffee & Tea, Desserts",0.913334346
LkDEhlOW-rUA7Oddb0ddbQ,knP_Le69wM8xv40B99ztCQ,4.645980855,Paciugo Gelato & Caffe,St. Petersburg,FL,4.5,"Restaurants, Ice Cream & Frozen Yogurt, Gelato, Coffee & Tea, Cafes, Food",0.693176994
LkDEhlOW-rUA7Oddb0ddbQ,NDzQFHW671hbB-aArOy12A,4.642384081,Chapati,Indianapolis,IN,4.5,"Middle Eastern, Halal, Pakistani, Restaurants, Indian",0.915095645
LkDEhlOW-rUA7Oddb0ddbQ,#NAME?,4.642326593,ICI Macarons & Cafe,Philadelphia,PA,5,"Desserts, Bakeries, Food, Coffee & Tea, Specialty Food, Macarons",0.927985396
LkDEhlOW-rUA7Oddb0ddbQ,OR7VJQ3Nk1wCcIbPN4TCQQ,4.640610795,Smiling With Hope Pizza,Reno,NV,5,"Italian, Restaurants, Salad, Pizza",0.908420267
lz3hcEPSNOIqGRUPejiohg,DVBJRvnCpkqaYl6nHroaMg,4.809043281,Tumerico,Tucson,AZ,5,"Mexican, Gluten-Free, Vegetarian, Restaurants, Vegan",0.964209355
lz3hcEPSNOIqGRUPejiohg,zp9OcdUq2CWtQuI9FFBOQQ,4.7667268,Iovine Brothers Produce,Philadelphia,PA,4.5,"Fruits & Veggies, Food, Specialty Food",0.915292827
lz3hcEPSNOIqGRUPejiohg,fEqiXG_B-fn__w0aeF3nBQ,4.764940167,Laurel,Philadelphia,PA,4.5,"French, American (New), Restaurants",0.915292827
lz3hcEPSNOIqGRUPejiohg,KTGEa8V9ec0QBYM_uk1YLQ,4.719438765,Czerw's Kielbasy,Philadelphia,PA,5,"Food, Specialty Food, Meat Shops",0.955383134
lz3hcEPSNOIqGRUPejiohg,tARR9jhv5gi9TjsfSVmjmw,4.702594815,Kaffe Crepe,Reno,NV,5,"Food, Restaurants, Cafes, Creperies, Coffee & Tea",0.920533807
lz3hcEPSNOIqGRUPejiohg,atZ_olNKXOG4rEr6mccN8g,4.698525964,Beiler's Bakery,Philadelphia,PA,4.5,"Food, Donuts, Food Stands, Restaurants, Specialty Food, Bakeries, Breakfast & Brunch",0.844006275
lz3hcEPSNOIqGRUPejiohg,OR7VJQ3Nk1wCcIbPN4TCQQ,4.694078153,Smiling With Hope Pizza,Reno,NV,5,"Italian, Restaurants, Salad, Pizza",0.908420267
lz3hcEPSNOIqGRUPejiohg,qjGS_7iaQDpbVhS6W8qkHQ,4.678240946,The Sweet Life Bakeshop,Philadelphia,PA,5,"Food, Cupcakes, Desserts, Bakeries",0.962273004
lz3hcEPSNOIqGRUPejiohg,NDzQFHW671hbB-aArOy12A,4.673649352,Chapati,Indianapolis,IN,4.5,"Middle Eastern, Halal, Pakistani, Restaurants, Indian",0.915095645
lz3hcEPSNOIqGRUPejiohg,4_-IcMpkF_sBRHomWZHNzA,4.672770633,Bistrot La Minette,Philadelphia,PA,4.5,"Restaurants, French, Breakfast & Brunch",0.849582511
lz3hcEPSNOIqGRUPejiohg,B5eJm8A4eiuPLW5C6l75dQ,4.669418029,Di Bruno Bros.,Philadelphia,PA,4.5,"Sandwiches, Cheese Shops, Meat Shops, Italian, Specialty Food, Restaurants, Food",0.876348479
lz3hcEPSNOIqGRUPejiohg,wUnLSg_GKfEIQ5CQQ770_g,4.669234453,Vetri Cucina,Philadelphia,PA,4.5,"Italian, Cuban, Restaurants",0.870653778
lz3hcEPSNOIqGRUPejiohg,IO3apWfFnKPO2XRFmGfTEw,4.667453417,Nathaniel Reid Bakery,Saint Louis,MO,4.5,"Sandwiches, Food, Desserts, Restaurants, Bakeries",0.878286798
lz3hcEPSNOIqGRUPejiohg,ctHjyadbDQAtUFfkcAFEHw,4.661675334,Zahav,Philadelphia,PA,4.5,"Nightlife, Bars, Food, Ethnic Food, Middle Eastern, Vegetarian, Specialty Food, Israeli, Restaurants",0.776547684
lz3hcEPSNOIqGRUPejiohg,dclL14pr7OojCOKJ_ZbMbQ,4.661108171,Angelo Brocato,New Orleans,LA,4.5,"Bakeries, Ice Cream & Frozen Yogurt, Food, Desserts, Gelato, Restaurants, Coffee & Tea, Patisserie/Cake Shop",0.905609991
lz3hcEPSNOIqGRUPejiohg,BZyxr4ocl1hJvFvhlogz0Q,4.657319879,Sulphur Springs  Sandwiches Shop,Tampa,FL,5,"Sandwiches, Vegetarian, Delis, Cafes, Restaurants, Breakfast & Brunch, Cuban, Salad, Food, Desserts",0.934209355
lz3hcEPSNOIqGRUPejiohg,_aKr7POnacW_VizRKBpCiA,4.656873164,Blues City Deli,Saint Louis,MO,5,"Delis, Bars, Restaurants, Nightlife, Pubs, American (Traditional), Sandwiches",0.859286189
lz3hcEPSNOIqGRUPejiohg,S2n_06z4lGLZfdJ53XAXQQ,4.653685703,Etch,Nashville,TN,4.5,"Desserts, Wine Bars, Restaurants, Event Planning & Services, Seafood, Food, Nightlife, Bars, Middle Eastern, Venues & Event Spaces, Asian Fusion, Mediterranean, American (New), Salad",0.824810955
lz3hcEPSNOIqGRUPejiohg,q_PFmdGcKx2H7z2ze8H26w,4.653591923,Wright's Gourmet House,Tampa,FL,4.5,"Sandwiches, American (Traditional), Restaurants, Patisserie/Cake Shop, Caterers, Food, Event Planning & Services",0.823692283
lz3hcEPSNOIqGRUPejiohg,FQskkrIuNMKRCQJuokI8gQ,4.648646262,Jeni's Splendid Ice Creams,Nashville,TN,4.5,"Ice Cream & Frozen Yogurt, Food",0.873514127
lz3hcEPSNOIqGRUPejiohg,NHb6QTrJOnyIj-Zd0fYzFg,4.643515159,Bogart's Smokehouse,Saint Louis,MO,4.5,"Food, Event Planning & Services, American (Traditional), Caterers, Smokehouse, Barbeque, Sandwiches, Restaurants",0.809180082
lz3hcEPSNOIqGRUPejiohg,XrikSy0DQ_fhVCaRRBJI-g,4.639681366,Kayne Prime,Nashville,TN,4,"Restaurants, Steakhouses",0.832198632
lz3hcEPSNOIqGRUPejiohg,K7KHmHzxNwzqiijSJeKe_A,4.636693053,Cafe La Maude,Philadelphia,PA,4.5,"Sandwiches, Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, Mediterranean, American (New)",0.853478514
lz3hcEPSNOIqGRUPejiohg,CYKj959PZDjweV-CSpssCg,4.634249577,The Steak House at Western Village,Sparks,NV,4.5,"Steakhouses, Food, Salad, Desserts, Restaurants",0.749482079
lz3hcEPSNOIqGRUPejiohg,wbDRmtxaKRpBOjutvV6TEA,4.633873404,Barclay Prime,Philadelphia,PA,4.5,"Steakhouses, Restaurants",0.862849153
Iq01HVPaGAJYJXUaCq3Dyw,42dVj5q-LMx_iJxcq5Fzng,4.701339868,Vida,Indianapolis,IN,4.5,"Restaurants, Local Flavor, American (New), Salad, Seafood, Steakhouses",0.944748956
Iq01HVPaGAJYJXUaCq3Dyw,atZ_olNKXOG4rEr6mccN8g,4.700046632,Beiler's Bakery,Philadelphia,PA,4.5,"Food, Donuts, Food Stands, Restaurants, Specialty Food, Bakeries, Breakfast & Brunch",0.844006275
Iq01HVPaGAJYJXUaCq3Dyw,zp9OcdUq2CWtQuI9FFBOQQ,4.649485469,Iovine Brothers Produce,Philadelphia,PA,4.5,"Fruits & Veggies, Food, Specialty Food",0.915292827
Iq01HVPaGAJYJXUaCq3Dyw,LRr-aw58xVMkUu0OSL_BpQ,4.642892856,The Little One,Tucson,AZ,4.5,"Restaurants, Mexican, Breakfast & Brunch, Latin American",0.931730109
Iq01HVPaGAJYJXUaCq3Dyw,xoVTtQd6xRrFbQcdfH0dLA,4.639541901,Jeremiah's Italian Ice,Tampa,FL,4.5,"Shaved Ice, Ice Cream & Frozen Yogurt, Desserts, Gelato, Food",0.889768393
Iq01HVPaGAJYJXUaCq3Dyw,dclL14pr7OojCOKJ_ZbMbQ,4.639346351,Angelo Brocato,New Orleans,LA,4.5,"Bakeries, Ice Cream & Frozen Yogurt, Food, Desserts, Gelato, Restaurants, Coffee & Tea, Patisserie/Cake Shop",0.905609991
Iq01HVPaGAJYJXUaCq3Dyw,#NAME?,4.630774224,Perenn - Midtown,Reno,NV,4.5,"Bakeries, Food",0.925149463
Iq01HVPaGAJYJXUaCq3Dyw,DVBJRvnCpkqaYl6nHroaMg,4.630766593,Tumerico,Tucson,AZ,5,"Mexican, Gluten-Free, Vegetarian, Restaurants, Vegan",0.964209355
Iq01HVPaGAJYJXUaCq3Dyw,NDzQFHW671hbB-aArOy12A,4.629476437,Chapati,Indianapolis,IN,4.5,"Middle Eastern, Halal, Pakistani, Restaurants, Indian",0.915095645
Iq01HVPaGAJYJXUaCq3Dyw,VeJqScDLsoA5WasQSv_Jfw,4.628673921,Calvin Fletcher's Coffee Company,Indianapolis,IN,4.5,"Restaurants, Food, Sandwiches, Breakfast & Brunch, Coffee & Tea, Desserts",0.913334346
Iq01HVPaGAJYJXUaCq3Dyw,qjGS_7iaQDpbVhS6W8qkHQ,4.612115067,The Sweet Life Bakeshop,Philadelphia,PA,5,"Food, Cupcakes, Desserts, Bakeries",0.962273004
Iq01HVPaGAJYJXUaCq3Dyw,#NAME?,4.609598825,ICI Macarons & Cafe,Philadelphia,PA,5,"Desserts, Bakeries, Food, Coffee & Tea, Specialty Food, Macarons",0.927985396
Iq01HVPaGAJYJXUaCq3Dyw,JeSIzQ1MbaYGMrGDtEAutQ,4.601880664,Nicey Treat,Indianapolis,IN,5,"Food, Ice Cream & Frozen Yogurt",0.94183155
Iq01HVPaGAJYJXUaCq3Dyw,tARR9jhv5gi9TjsfSVmjmw,4.600738337,Kaffe Crepe,Reno,NV,5,"Food, Restaurants, Cafes, Creperies, Coffee & Tea",0.920533807
Iq01HVPaGAJYJXUaCq3Dyw,_aKr7POnacW_VizRKBpCiA,4.596143157,Blues City Deli,Saint Louis,MO,5,"Delis, Bars, Restaurants, Nightlife, Pubs, American (Traditional), Sandwiches",0.859286189
Iq01HVPaGAJYJXUaCq3Dyw,vpg7BwhGHjsAHm-bC1i3Mw,4.59537262,3 in 1 Restaurant,Indianapolis,IN,5,"Latin American, Tacos, Mexican, New Mexican Cuisine, Restaurants, Vegan, Salvadoran",0.926093293
